event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z
2022-07-01:BTCUSDT:1656671985:-1,2022-07-01,BTCUSDT,-1,1656671985,1656671987000000,1656671987119780,19157.5,19158,23.485,0.612,19024.25,19270.25,0,lower_first,1656672940999999,1656672940999999,19003,stop,1656672940999999,19024.25,target,-7.2e-05,1656719999988804,19147.25,19147.25,19393.25,19130,128.477979867,9.00912663698,-5.2226821084,-0.632144655662,-0.212251892339,5.33195043477,3.49949776209,1.3197704747,2.08937114297,-0.862964903091,0.782993383706,events_2022-07-01.csv,1656671985000000,1656671987000000,sell,343.205,0,343.205,2,0,2,266.945,1,5.84123741011,5.84123741011,5.59078173557,1.09861228867,1.30054958036,-0.831082648199,-0.942781640635,1.94758913744,-1.46997554505
2022-07-01:BTCUSDT:1656672048:-1,2022-07-01,BTCUSDT,-1,1656672048,1656672050000000,1656672050129109,19108.5,19109,3.635,7.702,18987.75,19250.75,0,lower_first,1656672942999999,1656672942999999,18975,stop,1656672942999999,18987.75,target,-7.2e-05,1656719999988804,19119.25,19119.25,19382.25,19112.25,137.557697085,3.66123148136,5.49184722204,0.775686033978,0.738780414274,9.22285909678,0.0209134689544,12.3394127004,-0.0183091525741,0.177571539056,0.261660234186,events_2022-07-01.csv,1656672048000000,1656672050000000,sell,95.2025,0,95.2025,1,0,1,95.2025,1,4.56645534486,4.56645534486,4.56645534486,0.69314718056,0.525965282261,-1.47075779196,-1.45816873511,-0.513455318052,-1.87923944075
2022-07-01:BTCUSDT:1656672175:-1,2022-07-01,BTCUSDT,-1,1656672175,1656672177000000,1656672177117176,19102.5,19103,8.204,11.247,18983.5,19231,0,lower_first,1656672942999999,1656672942999999,18975,stop,1656672942999999,18983.5,target,-7.2e-05,1656719999988804,19107.25,19107.25,19354.75,19097.75,129.531983933,4.97193473681,2.3551269806,-0.250839540135,0.0649866236811,4.32211589026,0.873765479253,7.56582318457,-31.2604560065,-0.693957237774,0.261742419285,events_2022-07-01.csv,1656672175000000,1656672177000000,sell,57.027,0,57.027,1,0,1,57.027,1,4.06090841947,4.06090841947,4.06090841947,0.69314718056,0.364819625997,-1.72443707644,-1.71253332375,-0.513455318052,-1.96438330337
2022-07-01:ETHUSDT:1656672788:-1,2022-07-01,ETHUSDT,-1,1656672788,1656672790000000,1656672790137036,1039.45,1039.5,30,25.01,1037.675,1041.575,0,lower_first,1656672796999999,1656672796999999,1037.5,stop,1656672796999999,1037.675,target,6.2e-05,1656719999936870,1039.625,1039.625,1043.525,1039.075,37.513526512,5.29036912348,0.480942647592,1,0.819321173496,6.87308346711,0.865068532653,4.22780163923,-9.26427364164,0.780557384244,0.480965779284,events_2022-07-01.csv,1656672788000000,1656672790000000,sell,3106.05,0,3106.05,1,0,1,3106.05,1,8.04142900196,8.04142900196,8.04142900196,0.69314718056,4.42841074154,0.657582241026,0.664936340553,-0.2,0.84526932457
2022-07-01:BTCUSDT:1656673017:1,2022-07-01,BTCUSDT,1,1656673017,1656673019000000,1656673019119463,19109.5,19110,8.266,19.59,19050.5,19201,0,lower_first,1656673126999999,1656673126999999,19040.5,stop,1656673126999999,19050.5,target,-7.2e-05,1656719999988804,19125.75,18975.25,19125.75,19126.75,78.689724586,0.522855312864,-8.36568500582,0.0914384890172,0.84314494337,-2.15027210621,-0.204036255673,4.91508008335,-5.3110649523,-0.568593428045,0.261646541687,events_2022-07-01.csv,1656673017000000,1656673019000000,buy,249.6975,0,249.6975,1,0,1,249.6975,1,5.52424703304,5.52424703304,5.52424703304,0.69314718056,1.42868089228,-0.990145809309,-0.976258398953,-0.513455318052,-1.40227533474
2022-07-01:BTCUSDT:1656673847:1,2022-07-01,BTCUSDT,1,1656673847,1656673849000000,1656673849204423,19179.5,19180,41.433,2.718,19128.25,19201.25,0,lower_first,1656673913999999,1656673913999999,19121,stop,1656673913999999,19128.25,target,-7.2e-05,1656719999988804,19164.75,19091.75,19164.75,19173.75,38.0907655983,4.69612178609,7.82686964349,0.322849877123,0.628136968699,-2.00171083723,-0.437855073099,6.32711332366,0.84288483843,0.667625662735,0.260691614854,events_2022-07-01.csv,1656673847000000,1656673849000000,buy,9714.096,0,9714.096,1,0,1,9714.096,1,9.18143624339,9.18143624339,9.18143624339,0.69314718056,5.54527494249,0.845001623078,0.863846608767,-0.513455318052,0.772792404399
2022-07-01:ETHUSDT:1656674923:1,2022-07-01,ETHUSDT,1,1656674923,1656674925000000,1656674925130178,1047.65,1047.7,50.44,34.96,1044.8,1048.75,0,lower_first,1656675199999999,1656675195999999,1044.8,stop,1656675199999999,1044.8,target,6.2e-05,1656719999936870,1046.775,1042.825,1046.775,1047.55,37.7349478159,7.403692293,8.59783621122,1,0.998724173186,-4.3410645626,-0.477017306187,10.8883561448,-0.396634670323,0.724148281555,0.477247237931,events_2022-07-01.csv,1656674923000000,1656674925000000,buy,673.664,0,673.664,1,0,1,673.664,1,6.51421478916,6.51421478916,6.51421478916,0.69314718056,2.93664671765,-0.298594462004,-0.29228326427,-0.2,-0.0726303003731
2022-07-01:BTCUSDT:1656677682:1,2022-07-01,BTCUSDT,1,1656677682,1656677684000000,1656677684169336,19215.5,19216,16.234,19.194,19193,19224.5,1,upper_first,1656677800999999,1656677800999999,19224.5,target,1656677800999999,19240,stop,-7.2e-05,1656719999988804,19208.75,19177.25,19208.75,19210.25,16.3987765992,0.780894123772,3.6441725776,0.973540340724,0.925521911135,-4.26551255075,-0.332906969667,3.16892723748,-2.78367251414,0.0252586893075,0.260203218714,events_2022-07-01.csv,1656677682000000,1656677684000000,buy,1139.6735,0,1139.6735,1,0,1,1139.6735,1,7.03937415641,7.03937415641,7.03937415641,0.69314718056,4.25557683585,-0.229867494384,-0.21392622342,-0.513455318052,0.0913599603035
2022-07-01:BTCUSDT:1656678803:1,2022-07-01,BTCUSDT,1,1656678803,1656678805000000,1656678805116236,19295,19295.5,55.509,5.967,19247.75,19319.75,1,upper_first,1656678818999999,1656678818999999,19319.75,target,1656678818999999,19322,stop,-7.2e-05,1656719999988804,19283.75,19211.75,19283.75,19292.25,37.3371361898,4.40785635574,5.96357036365,0.762931924616,-0.0237040900591,-3.80777719064,-0.341911159047,12.3036192974,0.239268548259,0.803997400065,0.25913113331,events_2022-07-01.csv,1656678803000000,1656678805000000,buy,1182.607,0,1182.607,1,0,1,1182.607,1,7.07632183467,7.07632183467,7.07632183467,0.69314718056,3.486571907,-0.211327453665,-0.195336097543,-0.513455318052,-0.314955987194
2022-07-01:ETHUSDT:1656682567:-1,2022-07-01,ETHUSDT,-1,1656682567,1656682569000000,1656682569124429,1045.1,1045.15,7.7,506.39,1040.4375,1050.3625,1,upper_first,1656682642999999,1656682642999999,1050.3625,target,1656682642999999,1050.5,stop,6.2e-05,1656719999936870,1045.4,1045.4,1055.325,1045.275,94.9397359862,1.19571455902,2.15228620624,-0.139774774844,0.783702154582,10.5612264403,-0.191157073768,2.9620004013,-1.0959682706,0.418139217026,0.478388786566,events_2022-07-01.csv,1656682567000000,1656682569000000,sell,874.818,0,874.818,1,0,1,874.818,1,6.77515830679,6.77515830679,6.77515830679,0.69314718056,2.32380395132,-0.135219795716,-0.128730405257,-0.2,-0.449719529206
2022-07-01:BTCUSDT:1656682583:-1,2022-07-01,BTCUSDT,-1,1656682583,1656682585000000,1656682585116574,19183.5,19184.5,2.069,0.249,19115.25,19278.25,1,upper_first,1656682684999999,1656682684999999,19278.25,target,1656682684999999,19286.5,stop,-7.2e-05,1656719999988804,19196.75,19196.75,19359.75,19192.25,84.9102061547,2.34414679568,4.16737208121,0.384994255833,0.766025771911,13.6871879074,-0.343492559483,3.75085968039,-0.213601551176,0.075143992499,0.260569344017,events_2022-07-01.csv,1656682583000000,1656682585000000,sell,38.256,0,38.256,1,0,1,38.256,1,3.67010429879,3.67010429879,3.67010429879,0.69314718056,0.371940412851,-1.92053936631,-1.90916537589,-0.513455318052,-1.96062092273
2022-07-01:ETHUSDT:1656682945:1,2022-07-01,ETHUSDT,1,1656682945,1656682947000000,1656682947126650,1057.2,1057.25,33.84,140.54,1051.125,1061.525,1,upper_first,1656683041999999,1656683041999999,1061.525,target,1656683041999999,1064.1,stop,6.2e-05,1656719999936870,1056.325,1045.925,1056.325,1057.275,98.4545476061,8.99344425248,8.75677466689,0.588983150705,0.711599097516,-4.7270148901,-0.189077020524,15.6235205,6.35737168517,-0.419133574007,0.945850082761,events_2022-07-01.csv,1656682945000000,1656682947000000,buy,21.24,0,21.24,1,0,1,21.24,1,3.10189246938,3.10189246938,3.10189246938,0.69314718056,0.195348064979,-2.435022396,-2.4310413999,-0.2,-1.75938300714
2022-07-01:BTCUSDT:1656683040:1,2022-07-01,BTCUSDT,1,1656683040,1656683042000000,1656683042109821,19467,19467.5,27.02,6.088,19332.5,19507,1,upper_first,1656683134999999,1656683134999999,19507,target,1656683134999999,19539,stop,-7.2e-05,1656719999988804,19419.75,19245.25,19419.75,19442.25,89.8569755017,11.586142973,30.2527066517,0.883807203519,0.908904718756,6.89953850667,-1.33041156462,25.1800302634,2.22382487792,0.395425042536,13.3480504146,events_2022-07-01.csv,1656683040000000,1656683042000000,buy,9626.0715,0,9626.0715,1,0,1,9626.0715,1,9.17233435678,9.17233435678,9.17233435678,0.69314718056,4.6833026834,0.840434371322,0.859267018768,-0.513455318052,0.317355693875
2022-07-01:ETHUSDT:1656683133:1,2022-07-01,ETHUSDT,1,1656683133,1656683135000000,1656683135134440,1067.55,1067.6,59.61,21.29,1055.7,1073.05,1,upper_first,1656683165999999,1656683165999999,1073.05,target,1656683165999999,1074,stop,6.2e-05,1656719999936870,1064.375,1047.025,1064.375,1065.425,163.00645919,9.86494421609,30.0645918967,0.726329411706,0.741745823178,5.38894095595,-0.0937198339279,26.8761629109,5.12989820187,-0.874937468734,0.468351169707,events_2022-07-01.csv,1656683133000000,1656683135000000,buy,5124.342,0,5124.342,1,0,1,5124.342,1,8.54195253349,8.54195253349,8.54195253349,0.69314718056,3.47928233579,0.970956053395,0.978651949693,-0.2,0.261259659696
2022-07-01:BTCUSDT:1656683134:1,2022-07-01,BTCUSDT,1,1656683134,1656683136000000,1656683136110547,19550.5,19551,4.245,0.35,19374.75,19598.75,1,upper_first,1656683164999999,1656683164999999,19598.75,target,1656683164999999,19636,stop,-7.2e-05,1656719999988804,19486.75,19262.75,19486.75,19538.5,114.949901856,26.5565063441,32.5862444995,0.77378520255,0.661427337303,21.8581363888,-15.6667291084,8.87107035698,-1.32636153441,0.828983066704,0.255751205228,events_2022-07-01.csv,1656683134000000,1656683136000000,buy,19.587,0,19.587,1,0,1,19.587,1,3.02465980863,3.02465980863,3.02465980863,0.69314718056,0.157342127241,-2.24441809687,-2.23391905152,-0.513455318052,-2.0740073296
2022-07-01:BTCUSDT:1656683919:-1,2022-07-01,BTCUSDT,-1,1656683919,1656683921000000,1656683921117575,19455.5,19456,18.702,9.666,19428.25,19507.25,0,lower_first,1656684000999999,1656684000999999,19426.5,stop,1656684000999999,19428.25,target,-7.2e-05,1656719999988804,19467.75,19467.75,19546.75,19455.75,40.5799334797,6.16404052857,6.16404052857,0.978715315513,0.98781881826,10.2486635917,0.184842219195,4.90627022361,2.83674978981,-0.27110817942,0.256993433818,events_2022-07-01.csv,1656683919000000,1656683921000000,sell,19.3785,0,19.3785,1,0,1,19.3785,1,3.01448042352,3.01448042352,3.01448042352,0.69314718056,0.390377851646,-2.2495260285,-2.23904078202,-0.513455318052,-1.95087920959
2022-07-01:ETHUSDT:1656684589:1,2022-07-01,ETHUSDT,1,1656684589,1656684591000000,1656684591125331,1059.95,1060,334.86,10.3,1057,1063.25,1,upper_first,1656684675999999,1656684675999999,1063.25,target,1656684675999999,1063.3,stop,6.2e-05,1656719999936870,1060.125,1053.875,1060.125,1060.425,58.9553118736,2.82985496993,-2.82985496993,-0.899538934431,0.687527887769,-9.28535741556,0.188538730568,1.41421379141,0.677647185554,0.87891440501,0.471776000754,events_2022-07-01.csv,1656684589000000,1656684591000000,buy,5330.75,0,5330.75,1,0,1,5330.75,1,8.58143479348,8.58143479348,8.58143479348,0.69314718056,4.51546625824,0.995675583157,1.00339844104,-0.2,0.898835588972
2022-07-01:ETHUSDT:1656684671:1,2022-07-01,ETHUSDT,1,1656684671,1656684673000000,1656684673135623,1062.8,1062.85,4,0.02,1059.0875,1066.9125,0,lower_first,1656684703999999,1656684703999999,1059.05,stop,1656684704999999,1059.0875,target,6.2e-05,1656719999936870,1063,1055.175,1063,1063.175,73.6124176858,1.6462841016,-3.05738476011,-0.927800255447,0.0493253003554,-10.5752961083,2.06848568044,3.10304945132,-24.4002573038,0.684167684168,0.470510739407,events_2022-07-01.csv,1656684671000000,1656684673000000,buy,438.2285,0,438.2285,1,0,1,438.2285,1,6.0850197788,6.0850197788,6.0850197788,0.69314718056,1.93920013905,-0.567310053129,-0.561291943451,-0.2,-0.686370694789
2022-07-01:ETHUSDT:1656684735:-1,2022-07-01,ETHUSDT,-1,1656684735,1656684737000000,1656684737129395,1055.4,1055.45,214.49,0.18,1051.6,1059.65,0,lower_first,1656684868999999,1656684865999999,1051.4,stop,1656684868999999,1051.6,target,6.2e-05,1656719999936870,1055.625,1055.625,1063.675,1055.325,76.2581409118,2.84191829485,1.89461219656,-1,0.0122862838518,9.79686878822,1.23037318165,4.82511329555,-2.86286521512,-0.998194130926,0.473742805031,events_2022-07-01.csv,1656684735000000,1656684737000000,sell,2102.8,0,2102.8,1,0,1,2102.8,1,7.65150051231,7.65150051231,7.65150051231,0.69314718056,3.35252384113,0.413451107011,0.420538932745,-0.2,0.183263694619
2022-07-01:BTCUSDT:1656684866:-1,2022-07-01,BTCUSDT,-1,1656684866,1656684868000000,1656684868110596,19337,19337.5,20.03,7.548,19267.5,19415,1,upper_first,1656685454999999,1656685454999999,19415,target,1656685454999999,19419,stop,-7.2e-05,1656719999988804,19341.25,19341.25,19488.75,19337.25,76.2618755251,2.06811865831,2.06811865831,0.603261049857,0.249166424153,11.0648097209,0.16013240367,0.568188568357,0.973889624611,-0.610193335745,0.258568307283,events_2022-07-01.csv,1656684866000000,1656684868000000,sell,14292.404,0,14292.404,1,0,1,14292.404,1,9.56755345109,9.56755345109,9.56755345109,0.69314718056,5.23863198586,1.03875205861,1.05812045313,-0.513455318052,0.610772736133
2022-07-01:ETHUSDT:1656685637:-1,2022-07-01,ETHUSDT,-1,1656685637,1656685639000000,1656685639123974,1049,1049.05,119.29,26.22,1043.5625,1053.3875,1,upper_first,1656686831999999,1656686831999999,1053.3875,target,1656686830999999,1053.4,stop,6.2e-05,1656719999936870,1048.475,1048.475,1058.3,1048.325,93.7075275996,1.43064927633,-5.24571401321,-1,0.874419739729,5.19260268491,3.23837281291,-1.61997331809,-3.38422043044,-0.8416055577,0.476633064035,events_2022-07-01.csv,1656685637000000,1656685639000000,sell,563.922,0,563.922,1,0,1,563.922,1,6.33668766852,6.33668766852,6.33668766852,0.69314718056,1.94846322154,-0.409742783892,-0.403552815617,-0.2,-0.680671013201
2022-07-01:ETHUSDT:1656686617:1,2022-07-01,ETHUSDT,1,1656686617,1656686619000000,1656686619137739,1052.45,1052.5,121.5,15.78,1048.45,1055.1,1,upper_first,1656686873999999,1656686873999999,1055.1,target,1656686873999999,1055.25,stop,6.2e-05,1656719999936870,1051.775,1045.125,1051.775,1052.425,63.2264505241,6.1800289986,6.65541584464,0.182898842126,0.571170199539,-6.31445012059,-0.474748146108,7.12663556286,0.937678300574,0.471656976744,0.475070666761,events_2022-07-01.csv,1656686617000000,1656686619000000,buy,2116.4,0,2116.4,1,0,1,2116.4,1,7.65794419991,7.65794419991,7.65794419991,0.69314718056,3.54018605358,0.417485448702,0.424577674691,-0.2,0.29873442033
2022-07-01:BTCUSDT:1656686618:1,2022-07-01,BTCUSDT,1,1656686618,1656686620000000,1656686620110242,19396,19396.5,15.49,14.897,19338.75,19450.75,0,lower_first,1656687773999999,1656687773999999,19332,stop,1656687773999999,19338.75,target,-7.2e-05,1656719999988804,19394.75,19282.75,19394.75,19396.25,57.7475863314,0.773405174081,0.773405174082,0.828898840308,0.837695672974,-3.95280953539,0.0979193175743,4.4340593504,0.176198690649,0.118831397395,0.257781787717,events_2022-07-01.csv,1656686618000000,1656686620000000,buy,565.355,0,565.355,1,0,1,565.355,1,6.33922109007,6.33922109007,6.33922109007,0.69314718056,2.37862961689,-0.581198538002,-0.566206373406,-0.513455318052,-0.900354863708
2022-07-01:BTCUSDT:1656686833:1,2022-07-01,BTCUSDT,1,1656686833,1656686835000000,1656686835118781,19404,19404.5,8.647,33.757,19378.5,19421,1,upper_first,1656686872999999,1656686872999999,19421,target,1656686872999999,19425,stop,-7.2e-05,1656719999988804,19399.75,19357.25,19399.75,19402.75,21.907498808,1.54641168056,2.31961752085,0.841230466708,0.739449057221,-4.82650839977,0.339979065531,1.79803020381,0.801591675721,-0.862050209205,0.257675509231,events_2022-07-01.csv,1656686833000000,1656686835000000,buy,819.378,0,819.378,1,0,1,819.378,1,6.70976520965,6.70976520965,6.70976520965,0.69314718056,3.64810208822,-0.395262549864,-0.379768086842,-0.513455318052,-0.229608954724
2022-07-01:ETHUSDT:1656686875:1,2022-07-01,ETHUSDT,1,1656686875,1656686877000000,1656686877128643,1055.7,1055.75,60.5,102.63,1052.85,1058.2,0,lower_first,1656687145999999,1656687145999999,1052.5,stop,1656687145999999,1052.85,target,6.2e-05,1656719999936870,1055.525,1050.175,1055.525,1056.125,50.6856777433,5.68437507401,1.89479169134,-0.239305648538,0.968507703312,-5.91659961187,0.0946664899559,4.9250352803,2.39747518416,-0.769187481061,0.473608183949,events_2022-07-01.csv,1656686875000000,1656686877000000,buy,2367.0335,0,2367.0335,1,0,1,2367.0335,1,7.76981514286,7.76981514286,7.76981514286,0.69314718056,3.86493650577,0.487526958598,0.494695578852,-0.2,0.49855712251
2022-07-01:BTCUSDT:1656687876:-1,2022-07-01,BTCUSDT,-1,1656687876,1656687878000000,1656687878109940,19310,19310.5,2.343,42.472,19271.75,19357.75,1,upper_first,1656687965999999,1656687965999999,19357.75,target,1656687965999999,19368.5,stop,-7.2e-05,1656719999988804,19314.75,19314.75,19400.75,19310.25,44.525556893,2.32982565138,2.32982565138,0.636430373207,0.839912857426,7.37922979677,0.160415465708,7.3014479309,-5.80362221486,0.506133267583,0.258929842959,events_2022-07-01.csv,1656687876000000,1656687878000000,sell,1192.291,0,1192.291,1,0,1,1192.291,1,7.08447031524,7.08447031524,7.08447031524,0.69314718056,3.3242327281,-0.20723861321,-0.191236211254,-0.513455318052,-0.400730466417
2022-07-01:BTCUSDT:1656688695:1,2022-07-01,BTCUSDT,1,1656688695,1656688697000000,1656688697118078,19472,19472.5,50.648,4.567,19433.25,19506.25,0,lower_first,1656688746999999,1656688746999999,19425.5,stop,1656688746999999,19433.25,target,-7.2e-05,1656719999988804,19469.75,19396.75,19469.75,19471.75,37.4940613002,1.02723455617,1.28404319521,0.680656728407,0.355944630216,-4.49155587495,-0.0615981011354,1.89451212719,1.40816659333,0.822774985933,0.256775667938,events_2022-07-01.csv,1656688695000000,1656688697000000,buy,880.965,0,880.965,1,0,1,880.965,1,6.78215237268,6.78215237268,6.78215237268,0.69314718056,3.1985147773,-0.358939267494,-0.343346678617,-0.513455318052,-0.467155539108
2022-07-01:ETHUSDT:1656691444:1,2022-07-01,ETHUSDT,1,1656691444,1656691446000000,1656691446177654,1057.15,1057.2,28.87,158.96,1055.4375,1058.9625,1,upper_first,1656691568999999,1656691568999999,1058.9625,target,1656691568999999,1059.4,stop,-9e-06,1656719999936870,1057.2,1053.675,1057.2,1057.375,33.3427922815,1.65531592887,-0.236473704123,-0.995499625345,0.269058786342,-7.13657803446,-0.0945233189031,5.95857372553,-4.26867084,-0.649251799306,0.472958592475,events_2022-07-01.csv,1656691444000000,1656691446000000,buy,3338.448,0,3338.448,1,0,1,3338.448,1,8.11356080285,8.11356080285,8.11356080285,0.69314718056,4.61635764907,0.702743389334,0.710146746119,-0.2,0.960915226443
2022-07-01:BTCUSDT:1656692454:1,2022-07-01,BTCUSDT,1,1656692454,1656692456000000,1656692456110053,19422,19422.5,10.459,35.539,19366.75,19432.75,0,lower_first,1656692740999999,1656692740999999,19355,stop,1656692740999999,19366.75,target,4e-06,1656719999988804,19399.75,19333.75,19399.75,19418.75,34.0210569724,9.79394064356,13.9177051251,0.368154444594,0.72230225688,-1.82189766596,0.046319646736,11.5881243624,0.15006384201,-0.245931533722,0.257377070277,events_2022-07-01.csv,1656692454000000,1656692456000000,buy,44520.679,0,44520.679,1,0,1,44520.679,1,10.7037315181,10.7037315181,10.7037315181,0.69314718056,7.17749327242,1.6088768573,1.62978542053,-0.513455318052,1.63520083947
2022-07-01:ETHUSDT:1656692454:1,2022-07-01,ETHUSDT,1,1656692454,1656692456000000,1656692456117170,1068.25,1068.3,23.64,92.84,1063.75,1069.9,1,upper_first,1656692594999999,1656692594999999,1069.9,target,1656692594999999,1070,stop,-9e-06,1656719999936870,1066.825,1060.675,1066.825,1068.475,57.6476929206,15.4664541982,15.9351346285,0.221915607154,0.815177893293,-2.85358756771,-0.374226987379,27.4885073647,-22.6504250984,-0.563387175722,0.467934769893,events_2022-07-01.csv,1656692454000000,1656692456000000,buy,729.402,0,729.402,1,0,1,729.402,1,6.5935950675,6.5935950675,6.5935950675,0.69314718056,2.61394116145,-0.24889509947,-0.242529694648,-0.2,-0.271194754447
