episode_id,symbol,settlement_currency,side,start_time,start_price,start_qty,start_home_notional,start_foreign_notional,direct_reversal_entry,entry_after_flat_min,end_time,end_price,closed,settlement_closed,fill_count,discretionary_fill_count,add_count,reduce_count,winning_add_count,losing_add_count,flat_add_count,favorable_reduce_count,adverse_reduce_count,flat_reduce_count,maker_fill_count,taker_fill_count,unknown_liquidity_fill_count,maker_add_count,taker_add_count,max_abs_position,max_home_notional_proxy,max_foreign_notional_proxy,gross_realised_pnl_native,exec_comm_native,realised_minus_comm_proxy_native,first_order_type,first_time_in_force,first_exec_inst,reversal_from_episode_id,previous_episode_outcome,previous_episode_pnl_native,duration_min,directional_price_move,episode_outcome,maker_share,winning_add_share
XBTUSD-000396,XBTUSD,XBt,SHORT,2022-01-10T19:02:14.676000+00:00,41543.5,500.0,0.0120356,500.0,False,29.307016666666666,2022-01-10T19:41:52.791000+00:00,41618.5,True,False,128,128,68,59,51,10,7,0,59,0,0,128,0,0,68,338000.0,9.589159829999994,398000.0,0.0,957297.9722222222,-957297.9722222222,Market,ImmediateOrCancel,nan,,FLAT,0.0,39.63525,-0.0018053365749155503,FLAT,0.0,0.75
XBTUSD-000397,XBTUSD,XBt,LONG,2022-01-10T19:41:52.791000+00:00,41618.5,6500.0,0.1561807,6500.0,True,0.0,2022-01-10T19:50:26.156000+00:00,41447.5,True,False,15,15,13,1,4,8,1,0,1,0,1,14,0,0,13,42000.0,1.0090852600000002,42000.0,0.0,40312.00277777778,-40312.00277777778,Market,ImmediateOrCancel,nan,XBTUSD-000396,FLAT,0.0,8.556083333333333,-0.0041087497146701235,FLAT,0.06666666666666667,0.3076923076923077
XBTUSD-000398,XBTUSD,XBt,SHORT,2022-01-10T19:50:26.156000+00:00,41447.5,38000.0,0.9168222,38000.0,True,0.0,2022-01-10T20:48:03.006000+00:00,41520.0,True,False,111,111,80,30,78,2,0,0,30,0,20,91,0,5,75,678000.0,16.422569980000002,678000.0,0.0,632994.4099129594,-632994.4099129594,Limit,GoodTillCancel,nan,XBTUSD-000397,FLAT,0.0,57.61416666666666,-0.0017492007961878997,FLAT,0.18018018018018017,0.975
XBTUSD-000399,XBTUSD,XBt,LONG,2022-01-10T20:48:03.006000+00:00,41520.0,19700.0,0.47447056,19700.0,True,0.0,2022-01-14T10:03:57.888000+00:00,42549.0,True,False,693,693,363,329,177,177,9,136,193,0,357,336,0,226,137,1499600.0,81.63954290999995,3462000.0,0.0,1713939.6150870407,-1713939.6150870407,Limit,GoodTillCancel,nan,XBTUSD-000398,FLAT,0.0,5115.914699999999,0.024783236994219582,FLAT,0.5151515151515151,0.48760330578512395
XBTUSD-000400,XBTUSD,XBt,SHORT,2022-01-14T10:25:40.272000+00:00,42400.0,10000.0,0.235849,10000.0,False,21.7064,2022-01-15T04:18:54.930000+00:00,42854.0,True,False,355,355,150,204,69,81,0,0,204,0,233,122,0,92,58,3094400.0,73.11018303,3094400.0,0.0,687566.1065088757,-687566.1065088757,Limit,GoodTillCancel,nan,,FLAT,0.0,1073.2443,-0.01070754716981126,FLAT,0.6563380281690141,0.46
XBTUSD-000401,XBTUSD,XBt,LONG,2022-01-15T04:18:54.930000+00:00,42854.0,11500.0,0.2683525,11500.0,True,0.0,2022-01-15T20:02:14.291000+00:00,43559.5,True,False,22,22,4,17,0,0,4,17,0,0,5,17,0,4,0,205600.0,4.797676,205600.0,0.0,188868.89349112427,-188868.89349112427,Limit,GoodTillCancel,nan,XBTUSD-000400,FLAT,0.0,943.3226833333333,0.016462873944089296,FLAT,0.22727272727272727,0.0
XBTUSD-000402,XBTUSD,XBt,SHORT,2022-01-15T20:33:55.342000+00:00,43690.5,10000.0,0.228883,10000.0,False,31.684183333333333,2022-01-20T15:04:25.784000+00:00,43128.0,True,False,1312,1312,748,563,748,0,0,181,382,0,512,800,0,400,348,3956200.0,152.20390354999986,6473600.0,0.0,6617756.712460064,-6617756.712460064,Limit,GoodTillCancel,nan,,FLAT,0.0,6870.507366666667,0.012874652384385676,FLAT,0.3902439024390244,1.0
XBTUSD-000403,XBTUSD,XBt,LONG,2022-01-20T15:04:25.784000+00:00,43128.0,26400.0,0.6121315199999999,26400.0,True,0.0,2022-01-20T20:14:11.951000+00:00,42800.0,True,False,262,262,184,77,161,23,0,0,77,0,62,200,0,40,144,2591400.0,59.97206048,2591400.0,0.0,4382983.716736104,-4382983.716736104,Market,ImmediateOrCancel,nan,XBTUSD-000402,FLAT,0.0,309.76945,-0.0076052680393248195,FLAT,0.2366412213740458,0.875
XBTUSD-000404,XBTUSD,XBt,SHORT,2022-01-20T20:14:11.951000+00:00,42800.0,57100.0,1.3341129500000002,57100.0,True,0.0,2022-01-25T17:15:12.071000+00:00,37249.0,True,False,1701,1701,946,754,864,82,0,478,276,0,563,1138,0,359,587,3058600.0,228.08115729999977,8588600.0,0.0,9404442.570803832,-9404442.570803832,Limit,GoodTillCancel,nan,XBTUSD-000403,FLAT,0.0,7021.0019999999995,0.12969626168224302,FLAT,0.33098177542621987,0.9133192389006343
XBTUSD-000405,XBTUSD,XBt,LONG,2022-01-25T21:35:00.880000+00:00,36444.0,22800.0,0.62561832,22800.0,False,259.8134833333333,2022-01-26T10:58:35.155000+00:00,38111.0,True,False,3,3,1,1,0,0,1,1,0,0,3,0,0,1,0,60000.0,1.6463640000000002,60000.0,0.0,-32206.0,32206.0,Limit,GoodTillCancel,nan,,FLAT,0.0,803.5712500000001,0.045741411480627825,FLAT,1.0,0.0
XBTUSD-000406,XBTUSD,XBt,SHORT,2022-01-26T13:43:58.288000+00:00,37952.0,7500.0,0.19761825,7500.0,False,165.38555,2022-01-26T21:44:04.809000+00:00,36563.5,True,False,93,93,44,48,23,20,1,48,0,0,12,81,0,10,34,360000.0,9.43077736,360000.0,0.0,612992.0,-612992.0,Limit,GoodTillCancel,nan,,FLAT,0.0,480.1086833333333,0.036585687183811166,FLAT,0.12903225806451613,0.5227272727272727
XBTUSD-000407,XBTUSD,XBt,LONG,2022-01-26T22:01:33.556000+00:00,36422.0,20000.0,0.549118,20000.0,False,17.479116666666666,2022-01-27T02:06:49.184000+00:00,35789.0,True,False,67,67,24,42,21,3,0,0,42,0,3,64,0,3,21,200000.0,5.46465203,200000.0,0.0,355313.0,-355313.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,245.26046666666667,-0.017379605732798842,FLAT,0.04477611940298507,0.875
XBTUSD-000408,XBTUSD,XBt,LONG,2022-01-27T03:43:54.473000+00:00,35666.0,10600.0,0.29720174,10600.0,False,97.08815,2022-01-27T10:50:23.753000+00:00,36406.0,True,False,9,9,1,7,0,0,1,7,0,0,2,7,0,1,0,20000.0,0.560758,20000.0,0.0,21859.0,-21859.0,Limit,GoodTillCancel,nan,,FLAT,0.0,426.488,0.020748051365446107,FLAT,0.2222222222222222,0.0
XBTUSD-000409,XBTUSD,XBt,LONG,2022-01-27T11:45:04.013000+00:00,36694.5,4300.0,0.1171836,4300.0,False,54.67100000000001,2022-01-30T00:41:56.717000+00:00,37731.0,True,False,679,679,373,305,281,91,1,254,51,0,133,546,0,76,297,1968000.0,91.06127614000003,3378000.0,0.0,5540195.0,-5540195.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3656.8784,0.028246739974655544,FLAT,0.1958762886597938,0.7533512064343163
XBTUSD-000410,XBTUSD,XBt,LONG,2022-01-30T03:24:48.871000+00:00,38034.0,7500.0,0.19719225,7500.0,False,162.86923333333334,2022-01-30T04:12:24.041000+00:00,37905.5,True,False,3,3,1,1,0,0,1,0,1,0,0,3,0,0,1,10000.0,0.262923,10000.0,0.0,26335.0,-26335.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,47.58616666666667,-0.0033785560288163152,FLAT,0.0,0.0
XBTUSD-000411,XBTUSD,XBt,SHORT,2022-01-30T04:12:37.040000+00:00,37905.5,10000.0,0.263814,10000.0,False,0.21665,2022-01-31T17:18:45.097000+00:00,38580.0,True,False,406,406,266,139,265,1,0,0,139,0,15,391,0,15,251,1286000.0,34.29313353999999,1286000.0,0.0,3225800.0,-3225800.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,2226.1342833333333,-0.017794251493846502,FLAT,0.03694581280788178,0.9962406015037594
XBTUSD-000412,XBTUSD,XBt,LONG,2022-01-31T17:58:00.085000+00:00,38542.5,300.0,0.00778362,300.0,False,39.2498,2022-02-02T04:32:28.309000+00:00,38418.0,True,False,292,292,150,141,74,66,10,17,124,0,55,237,0,22,128,1700000.0,44.63662860000002,1720000.0,0.0,2705593.0,-2705593.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2074.4704,-0.0032302004280988506,FLAT,0.18835616438356165,0.49333333333333335
XBTUSD-000413,XBTUSD,XBt,SHORT,2022-02-02T05:16:13.816000+00:00,38418.0,3100.0,0.08069145,3100.0,False,43.75845,2022-02-02T08:13:01.421000+00:00,38381.0,True,False,51,51,44,6,29,15,0,6,0,0,0,51,0,0,44,90000.0,2.343519590000001,90000.0,0.0,234403.0,-234403.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,176.79341666666667,0.0009630902181269052,FLAT,0.0,0.6590909090909091
XBTUSD-000414,XBTUSD,XBt,SHORT,2022-02-02T12:10:58.943000+00:00,38666.0,30000.0,0.775875,30000.0,False,237.95870000000002,2022-02-02T15:02:07.582000+00:00,37762.0,True,False,5,5,0,4,0,0,0,4,0,0,3,2,0,0,0,30000.0,0.775875,30000.0,0.0,16076.0,-16076.0,Limit,GoodTillCancel,nan,,FLAT,0.0,171.14398333333332,0.023379713443335226,FLAT,0.6,
XBTUSD-000415,XBTUSD,XBt,LONG,2022-02-02T16:02:55.800000+00:00,37333.0,3900.0,0.1044654,3900.0,False,60.80363333333333,2022-02-04T04:25:31.431000+00:00,37255.0,True,False,293,293,118,174,38,75,5,157,17,0,98,195,0,31,87,1500000.0,43.531847570000004,1620000.0,0.0,1530826.0,-1530826.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2182.5938499999997,-0.002089304368788958,FLAT,0.33447098976109213,0.3220338983050847
XBTUSD-000416,XBTUSD,XBt,SHORT,2022-02-04T05:35:36.323000+00:00,37587.0,200.0,0.00532098,200.0,False,70.08153333333333,2022-02-06T23:37:22.204000+00:00,42363.5,True,False,859,859,464,394,49,411,4,0,394,0,237,622,0,170,294,4180000.0,111.51972684999994,4570000.0,0.0,5699287.0,-5699287.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,3961.7646833333333,-0.12707851118737867,FLAT,0.2759022118742724,0.10560344827586207
XBTUSD-000417,XBTUSD,XBt,LONG,2022-02-07T00:29:52.002000+00:00,41791.5,7500.0,0.17946225,7500.0,False,52.49663333333333,2022-02-07T09:31:36.305000+00:00,42449.0,True,False,5,5,1,3,0,0,1,3,0,0,0,5,0,0,1,10000.0,0.239283,10000.0,0.0,23741.0,-23741.0,Limit,GoodTillCancel,nan,,FLAT,0.0,541.7383833333333,0.01573286433844201,FLAT,0.0,0.0
XBTUSD-000418,XBTUSD,XBt,LONG,2022-02-07T09:35:32.247000+00:00,42333.0,10000.0,0.236222,10000.0,False,3.932366666666667,2022-02-09T01:57:03.781000+00:00,43886.0,True,False,23,23,10,12,8,2,0,12,0,0,11,12,0,5,5,75000.0,2.0673385,90000.0,0.0,102624.0,-102624.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2421.5255666666667,0.03668532823093096,FLAT,0.4782608695652174,0.8
XBTUSD-000419,XBTUSD,XBt,LONG,2022-02-09T02:29:50.677000+00:00,43327.5,5000.0,0.1154,5000.0,False,32.7816,2022-02-09T13:13:15.583000+00:00,44444.0,True,False,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,5000.0,0.1154,5000.0,0.0,4645.0,-4645.0,Limit,GoodTillCancel,nan,,FLAT,0.0,643.4151,0.025768853499509525,FLAT,0.5,
XBTUSD-000420,XBTUSD,XBt,SHORT,2022-02-09T13:13:15.583000+00:00,44444.0,5000.0,0.112501,5000.0,True,0.0,2022-02-11T12:14:36.558000+00:00,43436.5,True,False,23,23,4,18,0,4,0,18,0,0,11,12,0,4,0,45000.0,1.003616,45000.0,0.0,27964.0,-27964.0,Limit,GoodTillCancel,nan,XBTUSD-000419,FLAT,0.0,2821.3495833333336,0.022668976689766862,FLAT,0.4782608695652174,0.0
XBTUSD-000421,XBTUSD,XBt,LONG,2022-02-11T13:42:59.367000+00:00,43793.0,7500.0,0.17126025,7500.0,False,88.38015,2022-02-15T10:26:02.117000+00:00,44222.0,True,False,308,308,137,170,48,87,2,47,123,0,133,175,0,63,74,1596000.0,56.723390330000015,2436000.0,0.0,617467.3242320819,-617467.3242320819,Limit,GoodTillCancel,nan,,FLAT,0.0,5563.045833333334,0.009796086132486836,FLAT,0.4318181818181818,0.35036496350364965
XBTUSD-000422,XBTUSD,XBt,SHORT,2022-02-15T10:26:02.117000+00:00,44222.0,4800.0,0.10854336,4800.0,True,0.0,2022-02-16T06:35:02.197000+00:00,44134.0,True,False,35,35,19,15,0,14,5,15,0,0,22,13,0,19,0,104000.0,2.3404968000000004,104000.0,0.0,67211.67576791809,-67211.67576791809,Limit,GoodTillCancel,nan,XBTUSD-000421,FLAT,0.0,1209.0013333333334,0.0019899597485414366,FLAT,0.6285714285714286,0.0
XBTUSD-000423,XBTUSD,XBt,LONG,2022-02-16T13:34:58.970000+00:00,43888.0,5900.0,0.13443327,5900.0,False,419.94621666666666,2022-02-20T18:06:36.937000+00:00,38219.5,True,False,634,634,225,408,0,224,1,8,400,0,214,420,0,177,48,2210200.0,108.82274537999997,4446600.0,0.0,3791968.0,-3791968.0,Limit,GoodTillCancel,nan,,FLAT,0.0,6031.6327833333335,-0.12915831206707984,FLAT,0.33753943217665616,0.0
XBTUSD-000424,XBTUSD,XBt,LONG,2022-02-20T21:31:41.821000+00:00,38083.5,7700.0,0.20218737,7700.0,False,205.0814,2022-02-21T10:17:45.534000+00:00,38829.5,True,False,4,4,1,2,0,0,1,2,0,0,0,4,0,0,1,20000.0,0.525162,20000.0,0.0,52010.0,-52010.0,Limit,GoodTillCancel,nan,,FLAT,0.0,766.0618833333334,0.019588535717568023,FLAT,0.0,0.0
XBTUSD-000425,XBTUSD,XBt,LONG,2022-02-21T11:39:59.467000+00:00,37739.5,20000.0,0.529948,20000.0,False,82.23221666666667,2022-02-21T15:18:06.734000+00:00,39104.5,True,False,5,5,1,3,0,1,0,3,0,0,2,3,0,1,0,40000.0,1.065668,40000.0,0.0,40488.0,-40488.0,Limit,GoodTillCancel,nan,,FLAT,0.0,218.12111666666667,0.036169000649187266,FLAT,0.4,0.0
XBTUSD-000426,XBTUSD,XBt,LONG,2022-02-21T18:04:58.609000+00:00,38222.0,600.0,0.01569774,600.0,False,166.86458333333334,2022-02-22T12:01:06.783000+00:00,37458.5,True,False,192,192,100,91,20,77,3,17,74,0,110,82,0,83,17,880000.0,23.34226872000002,880000.0,0.0,596488.0,-596488.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1076.1362333333334,-0.019975406833760645,FLAT,0.5729166666666666,0.2
XBTUSD-000427,XBTUSD,XBt,LONG,2022-02-22T16:51:02.492000+00:00,37732.0,3700.0,0.09805999,3700.0,False,289.9284833333333,2022-02-24T04:16:10.387000+00:00,34460.2,True,False,279,279,135,143,78,56,1,66,77,0,114,165,0,90,45,1371000.0,46.010960849999975,1747700.0,0.0,2079229.0,-2079229.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2125.1315833333333,-0.08671154457754704,FLAT,0.40860215053763443,0.5777777777777777
XBTUSD-000428,XBTUSD,XBt,SHORT,2022-02-24T07:51:41.695000+00:00,35188.5,7500.0,0.213138,7500.0,False,215.5218,2022-02-25T12:53:31.689000+00:00,39230.5,True,False,383,383,158,224,6,152,0,0,224,0,132,251,0,77,81,2379600.0,67.09278746999996,2529600.0,0.0,2720350.2,-2720350.2,Market,ImmediateOrCancel,nan,,FLAT,0.0,1741.8332333333335,-0.11486707304943367,FLAT,0.34464751958224543,0.0379746835443038
XBTUSD-000429,XBTUSD,XBt,LONG,2022-02-25T12:53:31.689000+00:00,39230.5,700.0,0.01784328,700.0,True,0.0,2022-02-25T23:00:42.064000+00:00,39372.5,True,False,74,74,39,34,19,18,2,34,0,0,0,74,0,0,39,411500.0,10.542233419999997,411500.0,0.0,1049819.8,-1049819.8,Market,ImmediateOrCancel,nan,XBTUSD-000428,FLAT,0.0,607.1729166666667,0.0036196326837536485,FLAT,0.0,0.48717948717948717
XBTUSD-000430,XBTUSD,XBt,LONG,2022-02-26T08:02:04.064000+00:00,39212.0,5500.0,0.1402632,5500.0,False,541.3666666666667,2022-02-27T17:55:33.479000+00:00,38969.0,True,False,116,116,58,57,3,55,0,57,0,0,33,83,0,15,43,567500.0,15.229744930000008,587500.0,0.0,768367.0,-768367.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2033.4902499999998,-0.006197082525757458,FLAT,0.28448275862068967,0.05172413793103448
XBTUSD-000431,XBTUSD,XBt,LONG,2022-02-27T19:48:21.263000+00:00,37940.0,600.0,0.01581444,600.0,False,112.79639999999999,2022-02-27T21:49:05.119000+00:00,37418.0,True,False,40,40,11,28,3,8,0,3,25,0,9,31,0,9,2,144400.0,5.03294986,188800.0,0.0,248495.0,-248495.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,120.73093333333333,-0.013758566157090146,FLAT,0.225,0.2727272727272727
XBTUSD-000432,XBTUSD,XBt,LONG,2022-02-28T06:15:23.716000+00:00,38044.5,1600.0,0.042056,1600.0,False,506.30995,2022-02-28T09:11:16.968000+00:00,38416.5,True,False,425,425,219,205,54,165,0,184,21,0,23,402,0,7,212,2110900.0,57.516393630000024,2177500.0,0.0,5347135.0,-5347135.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,175.88753333333335,0.00977802310452236,FLAT,0.05411764705882353,0.2465753424657534
XBTUSD-000433,XBTUSD,XBt,LONG,2022-02-28T09:59:58.336000+00:00,38111.0,44300.0,1.16239213,44300.0,False,48.68946666666667,2022-02-28T17:58:14.297000+00:00,41224.5,True,False,9,9,4,4,0,2,2,4,0,0,5,4,0,4,0,111000.0,2.9168358,111000.0,0.0,105462.0,-105462.0,Limit,GoodTillCancel,nan,,FLAT,0.0,478.26601666666664,0.08169557345648237,FLAT,0.5555555555555556,0.0
XBTUSD-000434,XBTUSD,XBt,SHORT,2022-02-28T18:17:05.404000+00:00,41254.5,7500.0,0.1817985,7500.0,False,18.851783333333334,2022-03-03T15:43:57.512000+00:00,42494.5,True,False,216,216,110,105,6,104,0,78,27,0,104,112,0,52,58,744200.0,27.422529150000003,1202600.0,0.0,403118.8925,-403118.8925,Limit,GoodTillCancel,nan,,FLAT,0.0,4166.868466666667,-0.030057327079470175,FLAT,0.48148148148148145,0.05454545454545454
XBTUSD-000435,XBTUSD,XBt,LONG,2022-03-03T15:43:57.512000+00:00,42494.5,28900.0,0.6800892500000001,28900.0,True,0.0,2022-03-03T22:45:24.977000+00:00,42550.0,True,False,12,12,1,10,0,1,0,10,0,0,2,10,0,1,0,68900.0,1.62688125,68900.0,0.0,64681.1075,-64681.1075,Limit,GoodTillCancel,nan,XBTUSD-000434,FLAT,0.0,421.45775,0.0013060513713538668,FLAT,0.16666666666666666,0.0
XBTUSD-000436,XBTUSD,XBt,LONG,2022-03-04T00:52:48.070000+00:00,41556.0,36400.0,0.87592596,36400.0,False,127.38488333333333,2022-03-04T19:53:35.921000+00:00,39856.0,True,False,419,419,236,182,12,223,1,61,121,0,51,368,0,19,217,1874200.0,50.43432492999995,2070000.0,0.0,3425513.777777778,-3425513.777777778,Limit,GoodTillCancel,nan,,FLAT,0.0,1140.7975166666665,-0.04090865338338623,FLAT,0.12171837708830549,0.05084745762711865
XBTUSD-000437,XBTUSD,XBt,SHORT,2022-03-04T19:53:35.921000+00:00,39856.0,3200.0,0.08028896,3200.0,True,0.0,2022-03-05T03:06:27.100000+00:00,38995.0,True,False,34,34,11,22,2,9,0,22,0,0,0,34,0,0,11,94200.0,2.36307111,94200.0,0.0,238949.22222222222,-238949.22222222222,Market,ImmediateOrCancel,nan,XBTUSD-000436,FLAT,0.0,432.8529833333333,0.021602769971898805,FLAT,0.0,0.18181818181818182
XBTUSD-000438,XBTUSD,XBt,SHORT,2022-03-06T05:53:49.113000+00:00,39486.5,6000.0,0.1519506,6000.0,False,1607.3668833333334,2022-03-07T01:35:24.551000+00:00,38500.5,True,False,80,80,43,36,30,13,0,36,0,0,18,62,0,17,26,213000.0,8.7841592,344000.0,0.0,636483.0,-636483.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1181.5906333333332,0.024970559558330052,FLAT,0.225,0.6976744186046512
XBTUSD-000439,XBTUSD,XBt,SHORT,2022-03-07T04:33:12.160000+00:00,37934.5,5300.0,0.13971436,5300.0,False,177.79348333333334,2022-03-09T08:13:15.940000+00:00,41842.0,True,False,248,248,142,105,6,135,1,10,95,0,70,178,0,62,80,811900.0,23.891112329999988,960000.0,0.0,1644533.0,-1644533.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3100.063,-0.1030064980426788,FLAT,0.28225806451612906,0.04225352112676056
XBTUSD-000440,XBTUSD,XBt,LONG,2022-03-10T00:30:14.702000+00:00,41940.5,100.0,0.00238433,100.0,False,976.9793666666667,2022-03-10T12:11:14.102000+00:00,39047.5,True,False,163,163,35,127,3,32,0,0,127,0,23,140,0,23,12,742800.0,18.09521889,742800.0,0.0,933453.0,-933453.0,Limit,GoodTillCancel,nan,,FLAT,0.0,700.99,-0.06897867216652165,FLAT,0.1411042944785276,0.08571428571428572
XBTUSD-000441,XBTUSD,XBt,SHORT,2022-03-10T13:35:15.107000+00:00,39949.5,7900.0,0.19774964,7900.0,False,84.01675,2022-03-23T04:19:04.911000+00:00,41792.0,True,False,978,978,535,442,157,377,1,160,282,0,405,573,0,246,289,1204900.0,124.14057614999983,5118500.0,0.0,3623214.99252802,-3623214.99252802,Market,ImmediateOrCancel,nan,,FLAT,0.0,18163.830066666666,-0.0461207274183657,FLAT,0.41411042944785276,0.29345794392523367
XBTUSD-000442,XBTUSD,XBt,LONG,2022-03-23T04:19:04.911000+00:00,41792.0,27700.0,0.6628056,27700.0,True,0.0,2022-03-23T07:12:03.241000+00:00,42104.5,True,False,4,4,0,3,0,0,0,3,0,0,1,3,0,0,0,27700.0,0.6628056,27700.0,0.0,26265.007471980076,-26265.007471980076,Limit,GoodTillCancel,nan,XBTUSD-000441,FLAT,0.0,172.97216666666665,0.007477507656967752,FLAT,0.25,
XBTUSD-000443,XBTUSD,XBt,SHORT,2022-03-23T10:21:29.546000+00:00,42192.0,11600.0,0.27493392,11600.0,False,189.43841666666668,2022-03-23T11:35:32.861000+00:00,42018.0,True,False,11,11,4,6,0,2,2,6,0,0,2,9,0,2,2,90000.0,2.1312119999999997,90000.0,0.0,128442.0,-128442.0,Limit,GoodTillCancel,nan,,FLAT,0.0,74.05524999999999,0.004124004550625671,FLAT,0.18181818181818182,0.0
XBTUSD-000444,XBTUSD,XBt,SHORT,2022-03-23T12:57:54.250000+00:00,42394.5,13500.0,0.318438,13500.0,False,82.35648333333333,2022-04-01T00:05:21.130000+00:00,45567.0,True,False,335,335,142,192,8,133,1,6,186,0,139,196,0,74,68,930000.0,34.72871324999999,1550000.0,0.0,1379143.0,-1379143.0,Limit,GoodTillCancel,nan,,FLAT,0.0,12187.448,-0.07483282029508542,FLAT,0.41492537313432837,0.056338028169014086
XBTUSD-000445,XBTUSD,XBt,LONG,2022-04-01T01:53:35.251000+00:00,44999.0,60000.0,1.333362,60000.0,False,108.23535,2022-04-01T08:38:23.307000+00:00,45166.0,True,False,42,42,11,30,0,11,0,30,0,0,10,32,0,9,2,420000.0,9.426468,420000.0,0.0,403734.0,-403734.0,Limit,GoodTillCancel,nan,,FLAT,0.0,404.8009333333333,0.0037111935820794972,FLAT,0.23809523809523808,0.0
XBTUSD-000446,XBTUSD,XBt,LONG,2022-04-03T22:03:16.956000+00:00,47050.0,200.0,0.0042508,200.0,False,3684.89415,2022-04-05T01:15:53.038000+00:00,46493.5,True,False,38,38,13,24,0,12,1,11,13,0,9,29,0,9,4,80000.0,1.7312159999999999,80000.0,0.0,92527.0,-92527.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1632.6013666666665,-0.011827842720510073,FLAT,0.23684210526315788,0.0
XBTUSD-000447,XBTUSD,XBt,LONG,2022-04-05T16:01:51.360000+00:00,45666.0,20000.0,0.437962,20000.0,False,885.9720333333333,2022-04-06T07:02:54.225000+00:00,45482.0,True,False,16,16,4,11,0,4,0,11,0,0,6,10,0,4,0,60000.0,1.327128,60000.0,0.0,26469.0,-26469.0,Limit,GoodTillCancel,nan,,FLAT,0.0,901.04775,-0.004029255901546014,FLAT,0.375,0.0
XBTUSD-000448,XBTUSD,XBt,LONG,2022-04-06T10:18:27.653000+00:00,45111.0,10000.0,0.221675,10000.0,False,195.55713333333333,2022-04-09T02:38:29.363000+00:00,42241.5,True,False,68,68,22,45,0,22,0,0,45,0,37,31,0,22,0,430000.0,9.772621,430000.0,0.0,155667.0,-155667.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3860.0285,-0.06360976258562212,FLAT,0.5441176470588235,0.0
XBTUSD-000449,XBTUSD,XBt,SHORT,2022-04-17T23:11:53.717000+00:00,39909.5,10000.0,0.250567,10000.0,False,12753.405900000002,2022-04-18T09:08:59.235000+00:00,38888.0,True,False,59,59,22,36,15,7,0,36,0,0,9,50,0,9,13,110000.0,2.7682604,110000.0,0.0,189204.0,-189204.0,Limit,GoodTillCancel,nan,,FLAT,0.0,597.0919666666666,0.025595409614252218,FLAT,0.15254237288135594,0.6818181818181818
XBTUSD-000450,XBTUSD,XBt,SHORT,2022-04-18T17:09:55.362000+00:00,39745.5,9800.0,0.24656898,9800.0,False,480.93545,2022-04-19T14:52:52.589000+00:00,41600.0,True,False,62,62,20,41,0,19,1,0,41,0,17,45,0,17,3,260000.0,6.41277725,260000.0,0.0,278571.0,-278571.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1302.9537833333334,-0.04665937024317213,FLAT,0.27419354838709675,0.0
XBTUSD-000451,XBTUSD,XBt,SHORT,2022-04-20T11:45:47.206000+00:00,42111.0,33600.0,0.79789248,33600.0,False,1252.9102833333334,2022-04-20T18:50:07.413000+00:00,41064.5,True,False,20,20,2,17,0,0,2,17,0,0,3,17,0,2,0,80000.0,1.899744,80000.0,0.0,78409.0,-78409.0,Limit,GoodTillCancel,nan,,FLAT,0.0,424.3367833333333,0.024850989052741523,FLAT,0.15,0.0
XBTUSD-000452,XBTUSD,XBt,SHORT,2022-04-21T11:37:47.073000+00:00,42555.0,52600.0,1.2360474,52600.0,False,1007.6610000000001,2022-04-21T18:18:01.523000+00:00,41517.5,True,False,7,7,3,3,0,0,3,3,0,0,4,3,0,3,0,80000.0,1.87992,80000.0,0.0,77546.0,-77546.0,Limit,GoodTillCancel,nan,,FLAT,0.0,400.24083333333334,0.024380213840911713,FLAT,0.5714285714285714,0.0
XBTUSD-000453,XBTUSD,XBt,LONG,2022-04-21T22:10:01.799000+00:00,40689.0,2900.0,0.07127243,2900.0,False,232.0046,2022-04-24T09:03:06.199000+00:00,39703.5,True,False,110,110,60,49,20,40,0,7,42,0,22,88,0,13,47,630000.0,15.821303369999999,630000.0,0.0,602526.0,-602526.0,Limit,GoodTillCancel,nan,,FLAT,0.0,3533.0733333333333,-0.02422030524220309,FLAT,0.2,0.3333333333333333
