family,span,mode,confirm_seconds,overshoot_min_bps,pair_margin_min_bps,reclaim_min_bps,reversal_flow_min,displacement_ratio_min,fvg_min_bps,entry_mode,target_r,candidate_id,fit_trades,development_trades,development_gate,fit_12bp_trades,fit_12bp_mean_bps,fit_12bp_median_bps,fit_12bp_total_return,fit_12bp_profit_factor,fit_12bp_mdd,fit_12bp_top5_positive_share,fit_12bp_top10_removed_return,fit_12bp_positive_date_fraction,fit_12bp_positive_symbol_date_fraction,fit_18bp_trades,fit_18bp_mean_bps,fit_18bp_median_bps,fit_18bp_total_return,fit_18bp_profit_factor,fit_18bp_mdd,fit_18bp_top5_positive_share,fit_18bp_top10_removed_return,fit_18bp_positive_date_fraction,fit_18bp_positive_symbol_date_fraction,fit_24bp_trades,fit_24bp_mean_bps,fit_24bp_median_bps,fit_24bp_total_return,fit_24bp_profit_factor,fit_24bp_mdd,fit_24bp_top5_positive_share,fit_24bp_top10_removed_return,fit_24bp_positive_date_fraction,fit_24bp_positive_symbol_date_fraction,development_12bp_trades,development_12bp_mean_bps,development_12bp_median_bps,development_12bp_total_return,development_12bp_profit_factor,development_12bp_mdd,development_12bp_top5_positive_share,development_12bp_top10_removed_return,development_12bp_positive_date_fraction,development_12bp_positive_symbol_date_fraction,development_18bp_trades,development_18bp_mean_bps,development_18bp_median_bps,development_18bp_total_return,development_18bp_profit_factor,development_18bp_mdd,development_18bp_top5_positive_share,development_18bp_top10_removed_return,development_18bp_positive_date_fraction,development_18bp_positive_symbol_date_fraction,development_24bp_trades,development_24bp_mean_bps,development_24bp_median_bps,development_24bp_total_return,development_24bp_profit_factor,development_24bp_mdd,development_24bp_top5_positive_share,development_24bp_top10_removed_return,development_24bp_positive_date_fraction,development_24bp_positive_symbol_date_fraction,hold_min_bps,sweep_flow_min,pair_flow_min,pair_target_distance_min_bps
reversal,2,single,3,0.0,0.0,0.5,0.2,2.0,0.0,fvg,2.5,541a0d920079ef75759e,24,14,False,24,-10.598035922729952,-12.99999999999989,-0.025131289523683153,0.02079918711915176,0.025131289523683153,1.0,-0.025657697891220188,0.0,0.0,24,-16.598035922729952,-18.99999999999989,-0.039087654266828364,0.0,0.039087654266828364,,-0.039087654266828364,0.0,0.0,24,-22.598035922729952,-24.99999999999989,-0.052852428259715145,0.0,0.052852428259715145,,-0.052852428259715145,0.0,0.0,14,-11.2730313309669,-12.930910574791778,-0.015668059287008762,0.0,0.015668059287008762,,-0.015668059287008762,0.0,0.0,14,-17.273031330966894,-18.930910574791778,-0.023913538193747974,0.0,0.023913538193747974,,-0.023913538193747974,0.0,0.0,14,-23.273031330966894,-24.930910574791778,-0.032094842136827006,0.0,0.032094842136827006,,-0.032094842136827006,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,0.5,0.2,2.0,1.0,market,1.5,e3f85f68ba7bf88a499c,18,4,False,18,-12.560167288990442,-15.85721798266181,-0.02237164101778344,0.003984760302446057,0.02237164101778344,1.0,-0.022460058604882427,0.0,0.0,18,-18.560167288990446,-21.85721798266181,-0.032889498451803445,0.0,0.032889498451803445,,-0.032889498451803445,0.0,0.0,18,-24.560167288990446,-27.85721798266181,-0.04330042157473035,0.0,0.04330042157473035,,-0.04330042157473035,0.0,0.0,4,-10.857039627802035,-10.589041454651326,-0.004336213513042586,0.0,0.004336213513042586,,-0.004336213513042586,0.0,0.0,4,-16.857039627802035,-16.589041454651326,-0.006726249920580796,0.0,0.006726249920580796,,-0.006726249920580796,0.0,0.0,4,-22.857039627802035,-22.589041454651326,-0.009111980880401549,0.0,0.009111980880401549,,-0.009111980880401549,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,0.5,0.2,2.0,1.0,market,2.5,16139666c03382ba2a1e,18,4,False,18,-13.727254564995205,-16.190901289543028,-0.02442629668266838,0.0,0.02442629668266838,,-0.02442629668266838,0.0,0.0,18,-19.727254564995203,-22.190901289543028,-0.0349232698085471,0.0,0.0349232698085471,,-0.0349232698085471,0.0,0.0,18,-25.727254564995203,-28.190901289543028,-0.04531350853224858,0.0,0.04531350853224858,,-0.04531350853224858,0.0,0.0,4,-8.904622141908337,-8.88176175879406,-0.003558012594426563,0.0,0.003558012594426563,,-0.003558012594426563,0.0,0.0,4,-14.904622141908337,-14.88176175879406,-0.005949450579227911,0.0,0.005949450579227911,,-0.005949450579227911,0.0,0.0,4,-20.904622141908337,-20.88176175879406,-0.008336581432428769,0.0,0.008336581432428769,,-0.008336581432428769,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,0.5,0.2,2.0,1.0,fvg,1.5,4ae16461418e5452dcbe,15,3,False,15,-11.313120420936896,-12.67729340776257,-0.016837473417337656,0.0,0.016837473417337656,,-0.016837473417337656,0.0,0.0,15,-17.313120420936894,-18.67729340776257,-0.025658808686430556,0.0,0.025658808686430556,,-0.025658808686430556,0.0,0.0,15,-23.313120420936894,-24.67729340776257,-0.034406227663397626,0.0,0.034406227663397626,,-0.034406227663397626,0.0,0.0,3,-11.53656185886571,-13.520009361103414,-0.0034571502289828526,0.0,0.0034571502289828526,,-0.0034571502289828526,0.0,0.0,3,-17.53656185886571,-19.520009361103412,-0.005251920820445122,0.0,0.005251920820445122,,-0.005251920820445122,0.0,0.0,3,-23.53656185886571,-25.520009361103412,-0.007044535199804414,0.0,0.007044535199804414,,-0.007044535199804414,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,0.5,0.2,2.0,1.0,fvg,2.5,61b209035eff49242769,15,3,False,15,-10.154998827848637,-13.032763532764491,-0.01512787160684248,0.03425336882580546,0.01512787160684248,1.0,-0.015659681607275266,0.0,0.0,15,-16.154998827848637,-19.03276353276449,-0.023963527958561492,0.0,0.023963527958561492,,-0.023963527958561492,0.0,0.0,15,-22.154998827848637,-25.03276353276449,-0.03272515655478425,0.0,0.03272515655478425,,-0.03272515655478425,0.0,0.0,3,-10.371018787704326,-13.520009361103414,-0.0031084606030816753,0.0,0.0031084606030816753,,-0.0031084606030816753,0.0,0.0,3,-16.371018787704326,-19.520009361103412,-0.004903650079787103,0.0,0.004903650079787103,,-0.004903650079787103,0.0,0.0,3,-22.371018787704326,-25.520009361103412,-0.006696683092632272,0.0,0.006696683092632272,,-0.006696683092632272,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,0.0,market,1.5,342b86ff47b1473a3333,35,13,False,35,-11.37441727776455,-15.62184453290837,-0.03906028481100776,0.031239884385754223,0.04007369345633349,1.0,-0.04029258035764238,0.0,0.0,35,-17.374417277764547,-21.62184453290837,-0.05905806438537553,0.007438281280292209,0.059486670461057156,1.0,-0.059486670461057045,0.0,0.0,35,-23.374417277764547,-27.62184453290837,-0.07865132671410957,0.0,0.07865132671410957,,-0.07865132671410957,0.0,0.0,13,-11.765239364738575,-15.237735980425871,-0.015189865353836485,0.0,0.015189865353836485,,-0.015189865353836485,0.0,0.0,13,-17.765239364738576,-21.23773598042587,-0.02285277790019946,0.0,0.02285277790019946,,-0.02285277790019946,0.0,0.0,13,-23.765239364738576,-27.23773598042587,-0.030460618133996475,0.0,0.030460618133996475,,-0.030460618133996475,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,0.0,market,2.5,0fafe0a817cc7b005c5e,34,13,False,34,-10.885645194242906,-16.27233507481362,-0.03637317100404258,0.1137322140155441,0.03896625671048615,1.0000000000000002,-0.04080249700215022,0.0,0.0,34,-16.885645194242905,-22.27233507481362,-0.05585880844645352,0.040879814717132666,0.0577052586225405,1.0,-0.05816439537161977,0.0,0.0,34,-22.885645194242905,-28.27233507481362,-0.07496178491045935,0.017172069410664226,0.0762176901268451,1.0,-0.07621769012684498,0.0,0.0,13,-10.592400643255916,-15.4143972835321,-0.013687694142228368,0.0429965934051825,0.013687694142228368,1.0,-0.014297563040830186,0.0,0.0,13,-16.592400643255914,-21.4143972835321,-0.021361400034985656,0.0,0.021361400034985656,,-0.021361400034985656,0.0,0.0,13,-22.592400643255914,-27.4143972835321,-0.0289799624832614,0.0,0.0289799624832614,,-0.0289799624832614,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,0.0,fvg,1.5,5d836dcddc7b2f3dc0ec,19,7,False,19,-10.728825847576058,-10.140590927606652,-0.02019183651821055,0.00899870524230402,0.020373167608758513,1.0,-0.020373167608758513,0.0,0.0,19,-16.728825847576058,-16.140590927606652,-0.031313408192651604,0.0,0.031313408192651604,,-0.031313408192651604,0.0,0.0,19,-22.728825847576058,-22.140590927606652,-0.042315314091152745,0.0,0.042315314091152745,,-0.042315314091152745,0.0,0.0,7,-11.634770044839742,-12.811326095079279,-0.008116353143874822,0.0,0.008116353143874822,,-0.008116353143874822,0.0,0.0,7,-17.634770044839744,-18.81132609507928,-0.012279608911628714,0.0,0.012279608911628714,,-0.012279608911628714,0.0,0.0,7,-23.63477004483974,-24.81132609507928,-0.016427877522621093,0.0,0.016427877522621093,,-0.016427877522621093,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,0.0,fvg,2.5,3b3999f4f30ad08d975d,19,7,False,19,-9.296449739491925,-13.032763532764491,-0.017522125933267074,0.08537550224191216,0.01861000036081184,1.0,-0.019139930085784518,0.0,0.0,19,-15.296449739491926,-19.03276353276449,-0.028672414397447055,0.01719558499869751,0.029166087016282316,1.0,-0.029166087016282094,0.0,0.0,19,-21.29644973949192,-25.03276353276449,-0.03970274517912875,0.0,0.03970274517912875,,-0.03970274517912875,0.0,0.0,7,-10.501879374796271,-12.811326095079279,-0.007328953003808536,0.0,0.007328953003808536,,-0.007328953003808536,0.0,0.0,7,-16.50187937479627,-18.81132609507928,-0.011495042517613019,0.0,0.011495042517613019,,-0.011495042517613019,0.0,0.0,7,-22.501879374796268,-24.81132609507928,-0.015646136370998542,0.0,0.015646136370998542,,-0.015646136370998542,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,1.0,market,1.5,735daf425bc53c291c0f,15,3,False,15,-13.401601764373277,-16.900931735025704,-0.019917991278209257,0.004479262262620298,0.019917991278209257,1.0,-0.02000663077559539,0.0,0.0,15,-19.401601764373286,-22.900931735025704,-0.028713520032321305,0.0,0.028713520032321305,,-0.028713520032321305,0.0,0.0,15,-25.40160176437328,-28.900931735025704,-0.03743533336216209,0.0,0.03743533336216209,,-0.03743533336216209,0.0,0.0,3,-9.709412171443082,-6.878160912423759,-0.002910383138540862,0.0,0.002910383138540862,,-0.002910383138540862,0.0,0.0,3,-15.709412171443082,-12.878160912423759,-0.004705810479459394,0.0,0.004705810479459394,,-0.004705810479459394,0.0,0.0,3,-21.70941217144308,-18.87816091242376,-0.006499081213610647,0.0,0.006499081213610647,,-0.006499081213610647,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,1.0,market,2.5,0ab9717c6d23bfeb763d,15,3,False,15,-14.669845356414823,-17.10507631375612,-0.021783345368412754,0.0,0.021783345368412754,,-0.021783345368412754,0.0,0.0,15,-20.669845356414825,-23.10507631375612,-0.030563244273780543,0.0,0.030563244273780543,,-0.030563244273780543,0.0,0.0,15,-26.669845356414832,-29.10507631375612,-0.03926954943615624,0.0,0.03926954943615624,,-0.03926954943615624,0.0,0.0,3,-7.106188856918151,-3.4636015207092257,-0.0021310678050768805,0.0,0.0021310678050768805,,-0.0021310678050768805,0.0,0.0,3,-13.106188856918152,-9.463601520709226,-0.003927431033903583,0.0,0.003927431033903583,,-0.003927431033903583,0.0,0.0,3,-19.106188856918152,-15.463601520709226,-0.005721637093666687,0.0,0.005721637093666687,,-0.005721637093666687,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,1.0,fvg,1.5,419093d93c4237f52937,13,2,False,13,-10.840360045182933,-9.655513639820413,-0.014002702594710814,0.0,0.014002702594710814,,-0.014002702594710814,0.0,0.0,13,-16.840360045182933,-15.655513639820413,-0.021674143559446968,0.0,0.021674143559446968,,-0.021674143559446968,0.0,0.0,13,-22.840360045182933,-21.655513639820413,-0.02929045601652336,0.0,0.02929045601652336,,-0.02929045601652336,0.0,0.0,2,-10.544838107746857,-10.544838107746857,-0.002107999309912789,0.0,0.002107999309912789,,-0.002107999309912789,0.0,0.0,2,-16.544838107746855,-16.544838107746855,-0.0033063739293399674,0.0,0.0033063739293399674,,-0.0033063739293399674,0.0,0.0,2,-22.544838107746855,-22.544838107746855,-0.0045040285487668585,0.0,0.0045040285487668585,,-0.0045040285487668585,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,1.0,1.0,fvg,2.5,5cfd03b03b59ba184ed0,13,2,False,13,-9.77523146262354,-13.032763532764491,-0.012636669733825934,0.04078106533259981,0.012636669733825934,1.0,-0.013169824930280405,0.0,0.0,13,-15.77523146262354,-19.03276353276449,-0.020317924782727315,0.0,0.020317924782727315,,-0.020317924782727315,0.0,0.0,13,-21.77523146262354,-25.03276353276449,-0.02794398665289255,0.0,0.02794398665289255,,-0.02794398665289255,0.0,0.0,2,-8.796523501004783,-8.796523501004783,-0.001758837617076181,0.0,0.001758837617076181,,-0.001758837617076181,0.0,0.0,2,-14.796523501004783,-14.796523501004783,-0.0029574220342560853,0.0,0.0029574220342560853,,-0.0029574220342560853,0.0,0.0,2,-20.796523501004785,-20.796523501004785,-0.0041552864514359245,0.0,0.0041552864514359245,,-0.0041552864514359245,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,0.0,market,1.5,9412b5e7a657fdc1604e,32,13,False,32,-11.491744702095758,-16.161678244554157,-0.03613548794351473,0.03373274499975629,0.037151981084552754,1.0,-0.03737153420842809,0.0,0.0,32,-17.491744702095758,-22.161678244554157,-0.05449151687094411,0.00807585885124705,0.05492220304310724,1.0,-0.05492220304310669,0.0,0.0,32,-23.491744702095758,-28.161678244554157,-0.07250869216553568,0.0,0.07250869216553568,,-0.07250869216553568,0.0,0.0,13,-11.765239364738575,-15.237735980425871,-0.015189865353836485,0.0,0.015189865353836485,,-0.015189865353836485,0.0,0.0,13,-17.765239364738576,-21.23773598042587,-0.02285277790019946,0.0,0.02285277790019946,,-0.02285277790019946,0.0,0.0,13,-23.765239364738576,-27.23773598042587,-0.030460618133996475,0.0,0.030460618133996475,,-0.030460618133996475,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,0.0,market,2.5,dd17a4efbd370772464e,31,13,False,31,-11.199212697512376,-16.34504039414696,-0.03415811187663853,0.10542486994780904,0.03675715822883141,1.0,-0.038097988565027,0.0,0.0,31,-17.199212697512376,-22.34504039414696,-0.05198182548710306,0.042883436273394804,0.053835857851036506,1.0,-0.05424192723548171,0.0,0.0,31,-23.199212697512372,-28.34504039414696,-0.06948703947757762,0.01855320920385436,0.07075037764239223,1.0,-0.07075037764239223,0.0,0.0,13,-10.592400643255916,-15.4143972835321,-0.013687694142228368,0.0429965934051825,0.013687694142228368,1.0,-0.014297563040830186,0.0,0.0,13,-16.592400643255914,-21.4143972835321,-0.021361400034985656,0.0,0.021361400034985656,,-0.021361400034985656,0.0,0.0,13,-22.592400643255914,-27.4143972835321,-0.0289799624832614,0.0,0.0289799624832614,,-0.0289799624832614,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,0.0,fvg,1.5,b7bb24779d454cfaa6a3,16,7,False,16,-10.299665826191132,-9.898052283713533,-0.016355186769827834,0.011107531505533069,0.016537227901288754,1.0,-0.016537227901288754,0.0,0.0,16,-16.29966582619113,-15.898052283713533,-0.025765453832553464,0.0,0.025765453832553464,,-0.025765453832553464,0.0,0.0,16,-22.29966582619113,-21.898052283713533,-0.0350912714442716,0.0,0.0350912714442716,,-0.0350912714442716,0.0,0.0,7,-11.634770044839742,-12.811326095079279,-0.008116353143874822,0.0,0.008116353143874822,,-0.008116353143874822,0.0,0.0,7,-17.634770044839744,-18.81132609507928,-0.012279608911628714,0.0,0.012279608911628714,,-0.012279608911628714,0.0,0.0,7,-23.63477004483974,-24.81132609507928,-0.016427877522621093,0.0,0.016427877522621093,,-0.016427877522621093,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,0.0,fvg,2.5,bffbd45a83680e885f9e,16,7,False,16,-8.77964755448116,-10.966874206054456,-0.013960685067507694,0.10504281740066747,0.015052502993980421,1.0,-0.015584353691860842,0.0,0.0,16,-14.779647554481159,-16.966874206054456,-0.023392434538889617,0.02105087553319616,0.023888790682338845,1.0,-0.023888790682338956,0.0,0.0,16,-20.779647554481162,-22.966874206054456,-0.03273955456958544,0.0,0.03273955456958544,,-0.03273955456958544,0.0,0.0,7,-10.501879374796271,-12.811326095079279,-0.007328953003808536,0.0,0.007328953003808536,,-0.007328953003808536,0.0,0.0,7,-16.50187937479627,-18.81132609507928,-0.011495042517613019,0.0,0.011495042517613019,,-0.011495042517613019,0.0,0.0,7,-22.501879374796268,-24.81132609507928,-0.015646136370998542,0.0,0.015646136370998542,,-0.015646136370998542,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,1.0,market,1.5,1b29e9be3867a3d8e23e,15,3,False,15,-13.401601764373277,-16.900931735025704,-0.019917991278209257,0.004479262262620298,0.019917991278209257,1.0,-0.02000663077559539,0.0,0.0,15,-19.401601764373286,-22.900931735025704,-0.028713520032321305,0.0,0.028713520032321305,,-0.028713520032321305,0.0,0.0,15,-25.40160176437328,-28.900931735025704,-0.03743533336216209,0.0,0.03743533336216209,,-0.03743533336216209,0.0,0.0,3,-9.709412171443082,-6.878160912423759,-0.002910383138540862,0.0,0.002910383138540862,,-0.002910383138540862,0.0,0.0,3,-15.709412171443082,-12.878160912423759,-0.004705810479459394,0.0,0.004705810479459394,,-0.004705810479459394,0.0,0.0,3,-21.70941217144308,-18.87816091242376,-0.006499081213610647,0.0,0.006499081213610647,,-0.006499081213610647,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,1.0,market,2.5,291b68bef37c5beef9ee,15,3,False,15,-14.669845356414823,-17.10507631375612,-0.021783345368412754,0.0,0.021783345368412754,,-0.021783345368412754,0.0,0.0,15,-20.669845356414825,-23.10507631375612,-0.030563244273780543,0.0,0.030563244273780543,,-0.030563244273780543,0.0,0.0,15,-26.669845356414832,-29.10507631375612,-0.03926954943615624,0.0,0.03926954943615624,,-0.03926954943615624,0.0,0.0,3,-7.106188856918151,-3.4636015207092257,-0.0021310678050768805,0.0,0.0021310678050768805,,-0.0021310678050768805,0.0,0.0,3,-13.106188856918152,-9.463601520709226,-0.003927431033903583,0.0,0.003927431033903583,,-0.003927431033903583,0.0,0.0,3,-19.106188856918152,-15.463601520709226,-0.005721637093666687,0.0,0.005721637093666687,,-0.005721637093666687,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,1.0,fvg,1.5,6b26e503042fe3dfd342,13,2,False,13,-10.840360045182933,-9.655513639820413,-0.014002702594710814,0.0,0.014002702594710814,,-0.014002702594710814,0.0,0.0,13,-16.840360045182933,-15.655513639820413,-0.021674143559446968,0.0,0.021674143559446968,,-0.021674143559446968,0.0,0.0,13,-22.840360045182933,-21.655513639820413,-0.02929045601652336,0.0,0.02929045601652336,,-0.02929045601652336,0.0,0.0,2,-10.544838107746857,-10.544838107746857,-0.002107999309912789,0.0,0.002107999309912789,,-0.002107999309912789,0.0,0.0,2,-16.544838107746855,-16.544838107746855,-0.0033063739293399674,0.0,0.0033063739293399674,,-0.0033063739293399674,0.0,0.0,2,-22.544838107746855,-22.544838107746855,-0.0045040285487668585,0.0,0.0045040285487668585,,-0.0045040285487668585,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.0,2.0,1.0,fvg,2.5,b0bfdc084e675544c1ab,13,2,False,13,-9.77523146262354,-13.032763532764491,-0.012636669733825934,0.04078106533259981,0.012636669733825934,1.0,-0.013169824930280405,0.0,0.0,13,-15.77523146262354,-19.03276353276449,-0.020317924782727315,0.0,0.020317924782727315,,-0.020317924782727315,0.0,0.0,13,-21.77523146262354,-25.03276353276449,-0.02794398665289255,0.0,0.02794398665289255,,-0.02794398665289255,0.0,0.0,2,-8.796523501004783,-8.796523501004783,-0.001758837617076181,0.0,0.001758837617076181,,-0.001758837617076181,0.0,0.0,2,-14.796523501004783,-14.796523501004783,-0.0029574220342560853,0.0,0.0029574220342560853,,-0.0029574220342560853,0.0,0.0,2,-20.796523501004785,-20.796523501004785,-0.0041552864514359245,0.0,0.0041552864514359245,,-0.0041552864514359245,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.2,1.0,0.0,market,1.5,279629a8a9e0471b3118,29,12,False,29,-11.051397053978882,-14.722231791133511,-0.031564896534368,0.0070658188594515696,0.031564896534368,1.0,-0.03178572365148247,0.0,0.0,29,-17.05139705397888,-20.72223179113351,-0.04829322249426049,0.0,0.04829322249426049,,-0.04829322249426049,0.0,0.0,29,-23.051397053978878,-26.72223179113351,-0.06474238818172307,0.0,0.06474238818172307,,-0.06474238818172307,0.0,0.0,12,-11.202452262095365,-11.058070027563305,-0.013362742936368965,0.0,0.013362742936368965,,-0.013362742936368965,0.0,0.0,12,-17.202452262095367,-17.058070027563303,-0.020451052731713215,0.0,0.020451052731713215,,-0.020451052731713215,0.0,0.0,12,-23.202452262095367,-23.058070027563303,-0.027492653636857045,0.0,0.027492653636857045,,-0.027492653636857045,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.2,1.0,0.0,market,2.5,9366a0d585c6c8a1ad35,28,12,False,28,-10.9834266699187,-16.161678244554157,-0.03031350950167122,0.06647770795550874,0.0304476434575065,1.0,-0.03230016020251392,0.0,0.0,28,-16.983426669918696,-22.161678244554157,-0.046490609318032616,0.010146870836247913,0.046490609318032616,1.0,-0.04695521044826345,0.0,0.0,28,-22.983426669918696,-28.161678244554157,-0.0624073127715844,0.0,0.0624073127715844,,-0.0624073127715844,0.0,0.0,12,-9.931876980489148,-15.326066631978986,-0.011857784740144206,0.049347756754195574,0.011857784740144206,1.0,-0.012468785131098836,0.0,0.0,12,-15.931876980489148,-21.326066631978986,-0.018956009216458458,0.0,0.018956009216458458,,-0.018956009216458458,0.0,0.0,12,-21.93187698048915,-27.326066631978986,-0.026007465386945428,0.0,0.026007465386945428,,-0.026007465386945428,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.2,1.0,0.0,fvg,1.5,8108472b73fa28db8b60,14,7,False,14,-10.742022011620689,-9.898052283713533,-0.014935749517113073,0.0,0.014935749517113073,,-0.014935749517113073,0.0,0.0,14,-16.742022011620687,-15.898052283713533,-0.023186926490880277,0.0,0.023186926490880277,,-0.023186926490880277,0.0,0.0,14,-22.742022011620683,-21.898052283713533,-0.03137388755056747,0.0,0.03137388755056747,,-0.03137388755056747,0.0,0.0,7,-11.634770044839742,-12.811326095079279,-0.008116353143874822,0.0,0.008116353143874822,,-0.008116353143874822,0.0,0.0,7,-17.634770044839744,-18.81132609507928,-0.012279608911628714,0.0,0.012279608911628714,,-0.012279608911628714,0.0,0.0,7,-23.63477004483974,-24.81132609507928,-0.016427877522621093,0.0,0.016427877522621093,,-0.016427877522621093,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.2,1.0,0.0,fvg,2.5,f50af040bcc9708cfb28,14,7,False,14,-8.901455966915915,-8.49675380618885,-0.012393202859732222,0.04155188678099354,0.012393202859732222,1.0,-0.012926489523120033,0.0,0.0,14,-14.901455966915913,-14.49675380618885,-0.02066416073634958,0.0,0.02066416073634958,,-0.02066416073634958,0.0,0.0,14,-20.901455966915915,-20.49675380618885,-0.028870760557240693,0.0,0.028870760557240693,,-0.028870760557240693,0.0,0.0,7,-10.501879374796271,-12.811326095079279,-0.007328953003808536,0.0,0.007328953003808536,,-0.007328953003808536,0.0,0.0,7,-16.50187937479627,-18.81132609507928,-0.011495042517613019,0.0,0.011495042517613019,,-0.011495042517613019,0.0,0.0,7,-22.501879374796268,-24.81132609507928,-0.015646136370998542,0.0,0.015646136370998542,,-0.015646136370998542,0.0,0.0,,,,
reversal,2,single,3,0.0,0.0,2.0,0.2,1.0,1.0,market,1.5,1608adca408830b68d10,13,3,False,13,-12.610227695812494,-16.4895219439689,-0.016272624932288426,0.005487168010109063,0.016272624932288426,1.0,-0.016361594119881917,0.0,0.0,13,-18.610227695812494,-22.4895219439689,-0.023927757971620833,0.0,0.023927757971620833,,-0.023927757971620833,0.0,0.0,13,-24.610227695812494,-28.4895219439689,-0.03152786996608481,0.0,0.03152786996608481,,-0.03152786996608481,0.0,0.0,3,-9.709412171443082,-6.878160912423759,-0.002910383138540862,0.0,0.002910383138540862,,-0.002910383138540862,0.0,0.0,3,-15.709412171443082,-12.878160912423759,-0.004705810479459394,0.0,0.004705810479459394,,-0.004705810479459394,0.0,0.0,3,-21.70941217144308,-18.87816091242376,-0.006499081213610647,0.0,0.006499081213610647,,-0.006499081213610647,0.0,0.0,,,,
